X1,X2,X3,X4,X5,X6,X7,class
0.859063123119995,0.342435503611341,0.327387341996655,0.506186814047396,0.387962581822649,0.843030167277902,0.601654975209385,1
0.25639015971683,0.204421713249758,0.238477805396542,0.529766337713227,0.272939868737012,0.975789227057248,0.924613246461377,1
0.567778263706714,0.973690321203321,0.703047736547887,0.723214431200176,0.0333125600591302,0.79977619368583,0.550826056394726,1
0.496786301257089,0.545541842700914,0.443459506612271,0.431783507578075,0.918202880304307,0.425925267394632,0.968914698110893,1
0.721812328556553,0.942585540469736,0.932568946387619,0.81315268506296,0.92587402719073,0.592621142277494,0.0498825339600444,1
0.820635310839862,0.577648263191804,0.0151295957621187,0.607935747830197,0.958584842272103,0.370975100202486,0.828891310608014,1
0.619448245270178,0.860879449406639,0.340778901707381,0.434454224072397,0.248792929807678,0.847158922348171,0.829502103617415,1
0.190689533017576,0.953556534368545,0.251496693817899,0.969437987310812,0.839694092283025,0.472669267561287,0.0132663967087865,0
0.945947338826954,0.285984676796943,0.759075345238671,0.301091517088935,0.699689799686894,0.446227525593713,0.217431409982964,0
0.202094245236367,0.0506137637421489,0.18414072599262,0.428153117187321,0.702796297846362,0.565716310869902,0.921325552742928,0
0.644349195063114,0.498980368953198,0.38005631044507,0.185652608284727,0.576572000281885,0.125616280827671,0.391819337848574,0
0.604207064723596,0.362614567857236,0.185383199946955,0.510897262021899,0.842093758750707,0.995940973516554,0.227009915048257,0
0.805156203918159,0.836223875638098,0.0836981392931193,0.547681760508567,0.415899168001488,0.316689323168248,0.245056537212804,1
0.299951496301219,0.983916262863204,0.830129117472097,0.576326550683007,0.285865186946467,0.853807506384328,0.517374434275553,1
0.376854222267866,0.209497950971127,0.101693284465,0.11659358930774,0.0722087023314089,0.777573931729421,0.407068488653749,0
0.940649811178446,0.675995662575588,0.554472693940625,0.759059208910912,0.85153469350189,0.195008994778618,0.514878330985084,1
0.784835475031286,0.0544939073733985,0.382461579283699,0.967318556038663,0.882498705061153,0.231356615200639,0.277316795429215,0
0.461208982625976,0.731236714404076,0.917966741370037,0.776445490308106,0.700236862991005,0.423491997411475,0.573532436508685,1
0.455259998561814,0.252264143666252,0.820550562813878,0.511172922095284,0.568205884890631,0.822587467264384,0.00488743744790554,0
0.982604904100299,0.346293529728428,0.221774128964171,0.584952626610175,0.947710323380306,0.678489539539441,0.821356584085152,0
0.424540334381163,0.538207527250051,0.441295000491664,0.776311087189242,0.941631244495511,0.138351322617382,0.976592421531677,1
0.820412443485111,0.947512933518738,0.0694587416946888,0.342614099383354,0.482136351754889,0.454954069340602,0.807347990339622,1
0.275055379373953,0.363139717373997,0.151568262837827,0.131019678432494,0.700928332749754,0.482856567716226,0.682711996138096,0
0.348761594388634,0.44973988016136,0.964879144914448,0.907218576641753,0.2546867642086,0.370760603575036,0.177528659347445,1
0.976661436259747,0.0879400612320751,0.755123150534928,0.217685875017196,0.300432889955118,0.746059934375808,0.651782383443788,0
0.092177655082196,0.366757013369352,0.21062130224891,0.676023381296545,0.631817869842052,0.103250428335741,0.304806669475511,0
0.263320409459993,0.961599416332319,0.420370137551799,0.0688685590866953,0.107584562385455,0.527401682920754,0.319033134030178,1
0.481445814250037,0.680059362435713,0.302054989850149,0.423357359832153,0.923149024602026,0.482508826302364,0.53901774296537,1
0.407244702801108,0.236615931149572,0.634359114104882,0.0888534137047827,0.610887099755928,0.726997182704508,0.736126465257257,0
0.105872784042731,0.698219556594267,0.202289816457778,0.330395067110658,0.432253209175542,0.515918776625767,0.651167671196163,1
0.444759102305397,0.23915986972861,0.164582473458722,0.944244859972969,0.374456933699548,0.447813245467842,0.445006024790928,0
0.816479665227234,0.96145927417092,0.92567729530856,0.185593011556193,0.765189773868769,0.598553432850167,0.260223273653537,1
0.811852451646701,0.0856974001508206,0.86071802675724,0.580442614853382,0.225706455763429,0.19415343599394,0.89187197946012,0
0.991690568858758,0.29238359327428,0.0931400742847472,0.960474550258368,0.335259293671697,0.519476555520669,0.415358215337619,0
0.0145239024423063,0.130542241036892,0.176257511135191,0.372116355923936,0.283220059704036,0.853308936813846,0.287237270735204,0
0.0318395830690861,0.952318837866187,0.624771017348394,0.0973715533036739,0.752350563649088,0.458118885755539,0.94999072747305,1
0.0619698725640774,0.832555507542565,0.619049220345914,0.655218604952097,0.40518783335574,0.415215326007456,0.747510347282514,1
0.265147265279666,0.764113968936726,0.508811417035758,0.945572518743575,0.398795732297003,0.0883041126653552,0.0306289584841579,1
0.787992113037035,0.513431229395792,0.651727009564638,0.622015653410926,0.368227570783347,0.623945700237527,0.526270954636857,1
0.122022248571739,0.638817836530507,0.376658301334828,0.62409831606783,0.179434600053355,0.220284509239718,0.994822651613504,1
0.584658698644489,0.236101077171043,0.161737921880558,0.790163041325286,0.335874043870717,0.0821666817646474,0.198547872481868,0
0.0514836322981864,0.469489691546187,0.486326837679371,0.112941488157958,0.612233076011762,0.647138409782201,0.330709787784144,1
0.963110517244786,0.307492890860885,0.273461373755708,0.94372779596597,0.532561377855018,0.352827130118385,0.129725016420707,0
0.364361931569874,0.477882002945989,0.367139966925606,0.777097366284579,0.698443753179163,0.768790530506521,0.907222470501438,1
0.985664874780923,0.191208887146786,0.135412242962047,0.534641167614609,0.549123696284369,0.830882470589131,0.0454916940070689,0
0.00645972532220185,0.839856049511582,0.772426969138905,0.0135124810039997,0.560197930084541,0.00568060483783484,0.0823184251785278,0
0.251966296695173,0.830281275790185,0.92223114403896,0.314657122828066,0.446991512319073,0.985289670992643,0.295741185545921,1
0.471443838207051,0.800476333126426,0.722962539410219,0.872766869841143,0.159254789585248,0.123503281967714,0.161874331766739,1
0.455626097740605,0.0638678425457329,0.0677944899071008,0.186723860213533,0.754893458681181,0.266864895122126,0.550941084045917,0
0.676956048002467,0.933232999639586,0.939285764237866,0.665766180492938,0.133505874080583,0.153380945092067,0.851034968160093,1
0.0149239138700068,0.046293978812173,0.857225159183145,0.623513680417091,0.432974482886493,0.604111269349232,0.536841552937403,0
0.406209272332489,0.160246446263045,0.342345086624846,0.171769066248089,0.122194464318454,0.404135449090973,0.307317774510011,0
0.417213676963001,0.0890372835565358,0.170754364226013,0.929238263983279,0.480451315874234,0.336299164919183,0.846510349772871,0
0.333700411953032,0.639825749909505,0.69887186633423,0.464089726330712,0.502358437981457,0.954907807288691,0.835247185314074,1
0.405676354188472,0.525254423962906,0.645501278573647,0.915218167006969,0.0452976082451642,0.527048960793763,0.349146293010563,1
0.740095858229324,0.207538184709847,0.92289153020829,0.638138464186341,0.697540867142379,0.375219260342419,0.0454348248895258,0
0.122671921039,0.844714725157246,0.0133920218795538,0.232429342810065,0.795492925681174,0.474801097530872,0.293596150353551,1
0.711434805998579,0.0907658538781106,0.925359709654003,0.540148673579097,0.415731199318543,0.48585698986426,0.932318531675264,1
0.862437467789277,0.554048931924626,0.54876492312178,0.63904734631069,0.857795487856492,0.478041344322264,0.822143083205447,1
0.609588518738747,0.772804728941992,0.933071857318282,0.233412826899439,0.993393060052767,0.0478585176169872,0.35942265111953,1
0.502481022151187,0.554856961360201,0.254996119299904,0.216535674873739,0.256231378065422,0.783450316404924,0.646154350833967,1
0.729327719192952,0.161126879742369,0.146775087574497,0.134271825430915,0.0350972320884466,0.457224315963686,0.677198914811015,0
0.0262142333667725,0.682977760676295,0.226599290966988,0.205979239661247,0.810275331139565,0.474707599030808,0.218374849995598,1
0.362029435578734,0.00147809600457549,0.989040096057579,0.532954423455521,0.0117428675293922,0.644448336679488,0.902537394547835,0
0.963990911375731,0.730675936909392,0.592223602114245,0.1480611350853,0.340870337095112,0.786414210684597,0.927687345072627,1
0.0562409411650151,0.866350872209296,0.811466811457649,0.801279457751662,0.578857616754249,0.767943338723853,0.560600455384701,1
0.790820952737704,0.371038995217532,0.848106579156592,0.973850929643959,0.714786027790979,0.804133790079504,0.0688553806394339,0
0.565851251361892,0.356542730005458,0.511499252868816,0.665037477156147,0.93060720548965,0.418712256476283,0.16894967155531,0
0.176780153997242,0.628667964134365,0.439325143350288,0.149619069648907,0.502983251586556,0.990949418861419,0.672333023278043,1
0.874309754930437,0.829124875832349,0.839307529153302,0.468794243177399,0.557990523986518,0.276123639661819,0.35249135340564,1
0.307485260767862,0.395053243497387,0.832346103386953,0.816137185320258,0.332224232144654,0.414535546675324,0.0553506833966821,0
0.88355976366438,0.88195783784613,0.281978792045265,0.619330500951037,0.714697187766433,0.0518735405057669,0.937740604626015,1
0.081369558814913,0.715289933141321,0.684555650223047,0.0511442024726421,0.277261303272098,0.221470413031057,0.895617151632905,1
0.622130993520841,0.874087562551722,0.562291724840179,0.821877921931446,0.539351123850793,0.93595801666379,0.404908094089478,1
0.0907182868104428,0.129155446076766,0.0173274024855345,0.405474212253466,0.937446961179376,0.816087151644751,0.380879421485588,0
0.0558995229657739,0.519780053058639,0.323618761496618,0.40783879137598,0.81714013312012,0.991052574943751,0.0329452331643552,1
0.429882332216948,0.950325969839469,0.0663247636985034,0.694308666978031,0.579638544702902,0.78063060878776,0.743198031326756,1
0.430677117081359,0.311598118860275,0.0509084027726203,0.808776034973562,0.292360868072137,0.957996048033237,0.254282579990104,0
0.0768314378801733,0.19853898906149,0.769255428574979,0.355467249173671,0.822528362041339,0.949157331138849,0.443662194535136,0
0.960227616596967,0.0128363075200468,0.909033808624372,0.468524232506752,0.852133587468415,0.680898724822327,0.915553711587563,0
0.930699282558635,0.747668364550918,0.65336291748099,0.575436916900799,0.137263438897207,0.343831697944552,0.224640345899388,1
0.849381481064484,0.347431353293359,0.806284579215571,0.0911084897816181,0.612066705478355,0.409294650191441,0.847228149650618,0
0.294057350140065,0.58441674686037,0.42772790347226,0.309922663727775,0.87825764878653,0.74058612738736,0.831126264063641,1
0.429477599216625,0.85317975259386,0.24383238167502,0.528374631190673,0.0351167125627398,0.996679509757087,0.308855167822912,1
0.535429883049801,0.282170991180465,0.629416848998517,0.712276884587482,0.209379292791709,0.708423809148371,0.705647541210055,0
0.342911960789934,0.401718270266429,0.341049789916724,0.872120794840157,0.420168896904215,0.82984331343323,0.720299851614982,1
0.716503412462771,0.774401936912909,0.98834184021689,0.109303181990981,0.161178243812174,0.460252435645089,0.317032435676083,1
0.971103051677346,0.491024512797594,0.983603905886412,0.113715780200437,0.734856623690575,0.580720212776214,0.222873897058889,1
0.27517956495285,0.889985184883699,0.716164749348536,0.449112818110734,0.773198169190437,0.325424087001011,0.26540487841703,0
0.320475823478773,0.444765886291862,0.500970471417531,0.0180316558107734,0.709034461295232,0.171830664621666,0.105850317282602,1
0.412249903194606,0.404790387256071,0.327977084321901,0.481394119327888,0.378224077168852,0.909827777883038,0.0387616830412298,1
0.807741238968447,0.801584762288257,0.0652482367586344,0.312948227394372,0.446136754704639,0.274956624954939,0.571366095915437,0
0.767253541853279,0.525304057169706,0.980684037320316,0.612477974267676,0.642431432381272,0.118330185534433,0.519907962298021,1
0.128149377647787,0.429740472929552,0.816252574790269,0.125058113131672,0.916293088812381,0.493974732002243,0.399751455057412,0
0.641883824951947,0.720078877871856,0.475444245617837,0.614429908571765,0.376408368116245,0.432843617163599,0.158719516126439,1
0.0584233943372965,0.567414059303701,0.783065155381337,0.454857147531584,0.121668434236199,0.496866634814069,0.970943584572524,1
0.801994697889313,0.787106834352016,0.603886463213712,0.966419560601935,0.0790048104245216,0.0640094107948244,0.246908834436908,1
0.555134221212938,0.202303132042289,0.575574919115752,0.229753721505404,0.334845657460392,0.746938299853355,0.972907153656706,0
0.0579089615494013,0.00382873811759055,0.250133001245558,0.422136834356934,0.602504986338317,0.09858124749735,0.979035943280905,0
0.654302526731044,0.669978885678574,0.627635123440996,0.36922441329807,0.463931635953486,0.215222623432055,0.223784036934376,1
0.245401608990505,0.112714397488162,0.781609169440344,0.622971057659015,0.619664109544829,0.088151122443378,0.127195769222453,0
0.852797179482877,0.102161068003625,0.147716905456036,0.892528852215037,0.867722353897989,0.719033245230094,0.836841285228729,1
0.121535250218585,0.105868488550186,0.0229284870438278,0.503955597057939,0.816281434614211,0.115426163887605,0.391797105781734,0
0.0539362814743072,0.388332616537809,0.0650674370117486,0.439759082626551,0.981266572140157,0.477322168182582,0.89974666852504,0
0.00374910165555775,0.359094252577052,0.0983216864988208,0.206084111472592,0.886395326117054,0.652651750715449,0.94758694479242,0
0.146222741808742,0.542550917714834,0.0305295523721725,0.539585508871824,0.657520648092031,0.133114165859297,0.741643565706909,0
0.221972281346098,0.792540993075818,0.369287698529661,0.403448960278183,0.434944956097752,0.833827227121219,0.549061892554164,1
0.00370266754180193,0.879388509085402,0.678716684691608,0.550152270589024,0.623700872529298,0.499982866924256,0.263422042131424,1
0.353126357542351,0.33625348075293,0.0816235770471394,0.831282870378345,0.821584742050618,0.581737662199885,0.795192548306659,0
0.959319911664352,0.949276015395299,0.762152794981375,0.701780673582107,0.579101925250143,0.506427260814235,0.759512624004856,1
0.679838558426127,0.34897535527125,0.278175375657156,0.440308513352647,0.465710261603817,0.00355372065678239,0.215371359372512,0
0.194230885012075,0.208237442653626,0.440699122846127,0.812347756000236,0.574192463187501,0.250879870261997,0.867877973476425,0
0.862138818949461,0.668704696698114,0.216661613434553,0.687942784046754,0.25939205265604,0.662803689250723,0.678454450564459,1
0.482910368358716,0.126704038120806,0.605841678567231,0.907325673149899,0.468116864794865,0.640038220910355,0.451896370854229,0
0.368990367045626,0.39381199865602,0.827035458292812,0.622053715633228,0.220477793598548,0.116959762061015,0.671595665160567,0
0.0577417488675565,0.135187422623858,0.580310489051044,0.450251520145684,0.77617236925289,0.276915126247332,0.556617327267304,0
0.223625832237303,0.289366538636386,0.815202373079956,0.340156275546178,0.448217630852014,0.643794438336045,0.609091878170148,0
0.140876298537478,0.997656602412462,0.041649432387203,0.839198794681579,0.547148201381788,0.405983056407422,0.314397097798064,1
0.204282114747912,0.234025480225682,0.616400700761005,0.713971173157915,0.2381425506901,0.338154233060777,0.501103314803913,0
0.659622746752575,0.00282118795439601,0.0731017645448446,0.699070219649002,0.0967191895470023,0.891829143278301,0.246374132344499,0
0.945926673477516,0.454476653132588,0.909520618617535,0.784447375219315,0.18170817499049,0.312757097650319,0.883031387347728,1
0.333205586997792,0.599506254540756,0.828812958439812,0.287439983803779,0.152886189054698,0.882320020115003,0.953280317597091,1
0.726855342742056,0.92379611171782,0.23356258822605,0.840885669458658,0.229770526988432,0.563540965784341,0.00549142621457577,1
0.810592334251851,0.860549127915874,0.256822624709457,0.193804796319455,0.525296108797193,0.246414043474942,0.990971040446311,1
0.0418248169589788,0.0110687566921115,0.716395001625642,0.871954457601532,0.881459795171395,0.0956655584741384,0.755130667239428,0
0.468520384514704,0.674114161171019,0.171487076906487,0.183654573513195,0.993535330984741,0.949469634797424,0.0500918771140277,1
0.398789879167452,0.686537295812741,0.0748168136924505,0.553619689308107,0.668057015165687,0.684209070168436,0.733998031588271,1
0.492284960579127,0.0624880669638515,0.25690966937691,0.471509030088782,0.188161293044686,0.984879730967805,0.522130203898996,0
0.95841662120074,0.674415432615206,0.209032755112275,0.0990212690085173,0.906686145113781,0.870911470614374,0.598101942334324,1
0.728469291003421,0.213000355288386,0.867711771279573,0.602049752837047,0.392714783782139,0.688206827268004,0.131367651978508,1
0.239070262759924,0.54024756886065,0.321862972108647,0.692531884415075,0.371828622883186,0.453771381173283,0.395364011637866,1
0.352220267057419,0.441127017373219,0.525528084486723,0.0191966097336262,0.847535213455558,0.787265425315127,0.87807638081722,1
0.455688889371231,0.90800611441955,0.454174752812833,0.245789333013818,0.914688026765361,0.859675645129755,0.568418886978179,1
0.165054999990389,0.875405560946092,0.13128172676079,0.506230728002265,0.0577495719771832,0.912387500051409,0.840930053265765,1
0.289761925814673,0.150468136416748,0.748636500444263,0.98779289261438,0.301259029423818,0.697605614317581,0.290844464907423,0
0.640830152668059,0.814176932908595,0.95750823803246,0.984037366230041,0.0395170890260488,0.68162975506857,0.0593474495690316,1
0.468449970474467,0.149301019264385,0.348499636165798,0.825036245863885,0.689317914424464,0.670050831045955,0.019963419996202,0
0.290325599722564,0.955431776354089,0.902604595059529,0.129847263917327,0.806549669941887,0.638484636787325,0.824138828553259,1
0.396098192315549,0.67102567339316,0.581053075613454,0.660796995041892,0.960051584756002,0.300378339132294,0.675148346927017,1
0.976074694190174,0.311070655006915,0.532046913169324,0.330508293118328,0.977952886838466,0.117235640063882,0.922167446929961,0
0.344388371799141,0.701587424613535,0.855294678127393,0.620963824447244,0.470074478769675,0.580144835403189,0.862298518186435,1
0.0689271534793079,0.849251258186996,0.320942050078884,0.870454955613241,0.957766217412427,0.0937105889897794,0.256293560145423,1
0.227849250426516,0.119221175322309,0.367125480668619,0.0783811616711318,0.153867400949821,0.0317885812837631,0.692820942495018,0
0.85154989361763,0.850405663717538,0.572784323478118,0.704109872691333,0.0525770231615752,0.940036212094128,0.985091015929356,1
0.254033628618345,0.792430558009073,0.819154518423602,0.174274896737188,0.162788706598803,0.937396660912782,0.964876190526411,1
0.118293810170144,0.0960991012398154,0.58635878469795,0.823874186724424,0.832644248148426,0.853431117953733,0.590269535314292,0
0.109029030194506,0.0981341134756804,0.126497449586168,0.157649674220011,0.199816236505285,0.553227866999805,0.455987306311727,0
0.725970957195386,0.0379184696357697,0.955284401541576,0.284969256725162,0.891756476834416,0.653683913173154,0.897744565270841,0
0.212108394829556,0.950769187184051,0.491262032650411,0.556286503560841,0.180890348274261,0.948468864429742,0.415902856038883,1
0.92910863016732,0.49303546291776,0.0399842103943229,0.2053826241754,0.531672313576564,0.603230530163273,0.174504111055285,1
0.582350987708196,0.362912645563483,0.01182861905545,0.108243399066851,0.880810228176415,0.651211778866127,0.0754940102342516,0
0.692418950377032,0.660065344534814,0.79527971544303,0.530422281939536,0.512444427935407,0.965021308744326,0.95618350035511,1
0.475161754759029,0.870443280553445,0.808420388726518,0.566766115371138,0.336995832389221,0.51673494046554,0.901062593562528,1
0.219660270027816,0.0951648713089526,0.451671718619764,0.704795059747994,0.742613433394581,0.399133644532412,0.365147184114903,0
0.952351574786007,0.0110934360418469,0.734661633614451,0.323390742531046,0.944007232552394,0.758340376196429,0.557511799270287,0
0.556995858903974,0.438799045747146,0.282070479588583,0.125277600483969,0.62163227214478,0.373402920551598,0.681258748751134,1
0.248301811050624,0.455877244705334,0.624159171245992,0.739850616082549,0.244059479562566,0.0578442283440381,0.175701861036941,0
0.111892251996323,0.560318920062855,0.487697993405163,0.95127135142684,0.123573943739757,0.952237891731784,0.977093294961378,1
0.802099082618952,0.254004830028862,0.221750566735864,0.995354735292494,0.709063147194684,0.672481871210039,0.881718980148435,1
0.922948800260201,0.968147910665721,0.618619211716577,0.430424353340641,0.600515416590497,0.150197556009516,0.514263552380726,1
0.0317150542978197,0.622795259347185,0.687771695898846,0.952643642667681,0.63504591351375,0.894919833866879,0.922136317705736,1
0.931980005465448,0.240165151190013,0.371773744467646,0.484986192779616,0.135540865827352,0.43722825567238,0.25140344700776,0
0.822133605368435,0.909955336013809,0.842587277758867,0.888121803523973,0.650349408853799,0.779031505808234,0.872099932515994,1
0.491406876128167,0.82154262624681,0.0803241149988025,0.109945632517338,0.838424628833309,0.616896437481046,0.510941837914288,1
0.991439095698297,0.122283626580611,0.256160221062601,0.518659555120394,0.739122970262542,0.408019832568243,0.413751349784434,0
0.384970221668482,0.102907110704109,0.345755433430895,0.734736030688509,0.0553797539323568,0.562118605943397,0.711410730844364,0
0.880699609406292,0.289226401364431,0.821259221760556,0.386082305340096,0.439485830254853,0.480721356580034,0.974298129091039,1
0.831794714787975,0.807454800233245,0.702294843969867,0.255641343072057,0.0973743521608412,0.318696769187227,0.885712204268202,1
0.611078579211608,0.971569425193593,0.203967018751428,0.116104880580679,0.0274490138981491,0.0155781011562794,0.661346722161397,1
0.181809379486367,0.832475731614977,0.739495649700984,0.502463265554979,0.722456869669259,0.790084261680022,0.790409355424345,1
0.168274397030473,0.211358914151788,0.93009265861474,0.396550850011408,0.389699682127684,0.131741079501808,0.19067220040597,0
